image,mask,type,dataset
WildDash2/images/de0006_100000.jpg,WildDash2/labels/de0006_100000.png,train,wilddash
WildDash2/images/de0007_100000.jpg,WildDash2/labels/de0007_100000.png,train,wilddash
WildDash2/images/de0008_100000.jpg,WildDash2/labels/de0008_100000.png,train,wilddash
WildDash2/images/de0009_100000.jpg,WildDash2/labels/de0009_100000.png,train,wilddash
WildDash2/images/de0010_100000.jpg,WildDash2/labels/de0010_100000.png,train,wilddash
WildDash2/images/de0011_100000.jpg,WildDash2/labels/de0011_100000.png,train,wilddash
WildDash2/images/de0012_100000.jpg,WildDash2/labels/de0012_100000.png,train,wilddash
WildDash2/images/de0013_100000.jpg,WildDash2/labels/de0013_100000.png,train,wilddash
WildDash2/images/de0014_100000.jpg,WildDash2/labels/de0014_100000.png,train,wilddash
WildDash2/images/de0015_100000.jpg,WildDash2/labels/de0015_100000.png,train,wilddash
WildDash2/images/de0016_100000.jpg,WildDash2/labels/de0016_100000.png,train,wilddash
WildDash2/images/de0017_100000.jpg,WildDash2/labels/de0017_100000.png,train,wilddash
WildDash2/images/de0018_100000.jpg,WildDash2/labels/de0018_100000.png,train,wilddash
WildDash2/images/de0019_100000.jpg,WildDash2/labels/de0019_100000.png,train,wilddash
WildDash2/images/de0020_100000.jpg,WildDash2/labels/de0020_100000.png,train,wilddash
WildDash2/images/de0021_100000.jpg,WildDash2/labels/de0021_100000.png,train,wilddash
WildDash2/images/de0022_100000.jpg,WildDash2/labels/de0022_100000.png,train,wilddash
WildDash2/images/de0023_100000.jpg,WildDash2/labels/de0023_100000.png,train,wilddash
WildDash2/images/de0024_100000.jpg,WildDash2/labels/de0024_100000.png,train,wilddash
WildDash2/images/de0025_100000.jpg,WildDash2/labels/de0025_100000.png,train,wilddash
WildDash2/images/de0026_100000.jpg,WildDash2/labels/de0026_100000.png,train,wilddash
WildDash2/images/de0027_100000.jpg,WildDash2/labels/de0027_100000.png,train,wilddash
WildDash2/images/de0028_100000.jpg,WildDash2/labels/de0028_100000.png,train,wilddash
WildDash2/images/de0029_100000.jpg,WildDash2/labels/de0029_100000.png,train,wilddash
WildDash2/images/de0030_100000.jpg,WildDash2/labels/de0030_100000.png,train,wilddash
WildDash2/images/de0031_100000.jpg,WildDash2/labels/de0031_100000.png,train,wilddash
WildDash2/images/de0032_100000.jpg,WildDash2/labels/de0032_100000.png,train,wilddash
WildDash2/images/de0033_100000.jpg,WildDash2/labels/de0033_100000.png,train,wilddash
WildDash2/images/de0034_100000.jpg,WildDash2/labels/de0034_100000.png,train,wilddash
WildDash2/images/de0035_100000.jpg,WildDash2/labels/de0035_100000.png,train,wilddash
WildDash2/images/de0036_100000.jpg,WildDash2/labels/de0036_100000.png,train,wilddash
WildDash2/images/de0037_100000.jpg,WildDash2/labels/de0037_100000.png,train,wilddash
WildDash2/images/de0038_100000.jpg,WildDash2/labels/de0038_100000.png,train,wilddash
WildDash2/images/de0039_100000.jpg,WildDash2/labels/de0039_100000.png,train,wilddash
WildDash2/images/de0040_100000.jpg,WildDash2/labels/de0040_100000.png,train,wilddash
WildDash2/images/de0041_100000.jpg,WildDash2/labels/de0041_100000.png,train,wilddash
WildDash2/images/de0042_100000.jpg,WildDash2/labels/de0042_100000.png,train,wilddash
WildDash2/images/de0043_100000.jpg,WildDash2/labels/de0043_100000.png,train,wilddash
WildDash2/images/de0044_100000.jpg,WildDash2/labels/de0044_100000.png,train,wilddash
WildDash2/images/de0045_100000.jpg,WildDash2/labels/de0045_100000.png,train,wilddash
WildDash2/images/de0046_100000.jpg,WildDash2/labels/de0046_100000.png,train,wilddash
WildDash2/images/de0047_100000.jpg,WildDash2/labels/de0047_100000.png,train,wilddash
WildDash2/images/de0048_100000.jpg,WildDash2/labels/de0048_100000.png,train,wilddash
WildDash2/images/de0049_100000.jpg,WildDash2/labels/de0049_100000.png,train,wilddash
WildDash2/images/de0050_100000.jpg,WildDash2/labels/de0050_100000.png,train,wilddash
WildDash2/images/de0051_100000.jpg,WildDash2/labels/de0051_100000.png,train,wilddash
WildDash2/images/de0052_100000.jpg,WildDash2/labels/de0052_100000.png,train,wilddash
WildDash2/images/de0053_100000.jpg,WildDash2/labels/de0053_100000.png,train,wilddash
WildDash2/images/de0054_100000.jpg,WildDash2/labels/de0054_100000.png,train,wilddash
WildDash2/images/de0055_100000.jpg,WildDash2/labels/de0055_100000.png,train,wilddash
WildDash2/images/de0056_100000.jpg,WildDash2/labels/de0056_100000.png,train,wilddash
WildDash2/images/de0057_100000.jpg,WildDash2/labels/de0057_100000.png,train,wilddash
WildDash2/images/de0058_100000.jpg,WildDash2/labels/de0058_100000.png,train,wilddash
WildDash2/images/de0059_100000.jpg,WildDash2/labels/de0059_100000.png,train,wilddash
WildDash2/images/de0060_100000.jpg,WildDash2/labels/de0060_100000.png,train,wilddash
WildDash2/images/de0061_100000.jpg,WildDash2/labels/de0061_100000.png,train,wilddash
WildDash2/images/de0062_100000.jpg,WildDash2/labels/de0062_100000.png,train,wilddash
WildDash2/images/de0063_100000.jpg,WildDash2/labels/de0063_100000.png,train,wilddash
WildDash2/images/de0064_100000.jpg,WildDash2/labels/de0064_100000.png,train,wilddash
WildDash2/images/de0065_100000.jpg,WildDash2/labels/de0065_100000.png,train,wilddash
WildDash2/images/de0066_100000.jpg,WildDash2/labels/de0066_100000.png,train,wilddash
WildDash2/images/de0067_100000.jpg,WildDash2/labels/de0067_100000.png,train,wilddash
WildDash2/images/de0068_100000.jpg,WildDash2/labels/de0068_100000.png,train,wilddash
WildDash2/images/de0069_100000.jpg,WildDash2/labels/de0069_100000.png,train,wilddash
WildDash2/images/de0070_100000.jpg,WildDash2/labels/de0070_100000.png,train,wilddash
WildDash2/images/de0071_100000.jpg,WildDash2/labels/de0071_100000.png,train,wilddash
WildDash2/images/de0072_100000.jpg,WildDash2/labels/de0072_100000.png,train,wilddash
WildDash2/images/de0073_100000.jpg,WildDash2/labels/de0073_100000.png,train,wilddash
WildDash2/images/de0074_100000.jpg,WildDash2/labels/de0074_100000.png,train,wilddash
WildDash2/images/de0075_100000.jpg,WildDash2/labels/de0075_100000.png,train,wilddash
WildDash2/images/de0076_100000.jpg,WildDash2/labels/de0076_100000.png,train,wilddash
WildDash2/images/de0077_100000.jpg,WildDash2/labels/de0077_100000.png,train,wilddash
WildDash2/images/de0078_100000.jpg,WildDash2/labels/de0078_100000.png,train,wilddash
WildDash2/images/de0079_100000.jpg,WildDash2/labels/de0079_100000.png,train,wilddash
WildDash2/images/de0080_100000.jpg,WildDash2/labels/de0080_100000.png,train,wilddash
WildDash2/images/de0081_100000.jpg,WildDash2/labels/de0081_100000.png,train,wilddash
WildDash2/images/de0082_100000.jpg,WildDash2/labels/de0082_100000.png,train,wilddash
WildDash2/images/de0083_100000.jpg,WildDash2/labels/de0083_100000.png,train,wilddash
WildDash2/images/de0084_100000.jpg,WildDash2/labels/de0084_100000.png,train,wilddash
WildDash2/images/de0085_100000.jpg,WildDash2/labels/de0085_100000.png,train,wilddash
WildDash2/images/de0086_100000.jpg,WildDash2/labels/de0086_100000.png,train,wilddash
WildDash2/images/de0087_100000.jpg,WildDash2/labels/de0087_100000.png,train,wilddash
WildDash2/images/de0088_100000.jpg,WildDash2/labels/de0088_100000.png,train,wilddash
WildDash2/images/de0089_100000.jpg,WildDash2/labels/de0089_100000.png,train,wilddash
WildDash2/images/de0090_100000.jpg,WildDash2/labels/de0090_100000.png,train,wilddash
WildDash2/images/de0091_100000.jpg,WildDash2/labels/de0091_100000.png,train,wilddash
WildDash2/images/de0092_100000.jpg,WildDash2/labels/de0092_100000.png,train,wilddash
WildDash2/images/de0093_100000.jpg,WildDash2/labels/de0093_100000.png,train,wilddash
WildDash2/images/de0094_100000.jpg,WildDash2/labels/de0094_100000.png,train,wilddash
WildDash2/images/de0095_100000.jpg,WildDash2/labels/de0095_100000.png,train,wilddash
WildDash2/images/de0096_100000.jpg,WildDash2/labels/de0096_100000.png,train,wilddash
WildDash2/images/de0097_100000.jpg,WildDash2/labels/de0097_100000.png,train,wilddash
WildDash2/images/de0098_100000.jpg,WildDash2/labels/de0098_100000.png,train,wilddash
WildDash2/images/de0099_100000.jpg,WildDash2/labels/de0099_100000.png,train,wilddash
WildDash2/images/de0100_100000.jpg,WildDash2/labels/de0100_100000.png,train,wilddash
WildDash2/images/de0101_100000.jpg,WildDash2/labels/de0101_100000.png,train,wilddash
WildDash2/images/de0102_100000.jpg,WildDash2/labels/de0102_100000.png,train,wilddash
WildDash2/images/de0103_100000.jpg,WildDash2/labels/de0103_100000.png,train,wilddash
WildDash2/images/de0104_100000.jpg,WildDash2/labels/de0104_100000.png,train,wilddash
WildDash2/images/de0105_100000.jpg,WildDash2/labels/de0105_100000.png,train,wilddash
WildDash2/images/de0106_100000.jpg,WildDash2/labels/de0106_100000.png,train,wilddash
WildDash2/images/de0107_100000.jpg,WildDash2/labels/de0107_100000.png,train,wilddash
WildDash2/images/de0108_100000.jpg,WildDash2/labels/de0108_100000.png,train,wilddash
WildDash2/images/de0109_100000.jpg,WildDash2/labels/de0109_100000.png,train,wilddash
WildDash2/images/de0110_100000.jpg,WildDash2/labels/de0110_100000.png,train,wilddash
WildDash2/images/de0111_100000.jpg,WildDash2/labels/de0111_100000.png,train,wilddash
WildDash2/images/de0112_100000.jpg,WildDash2/labels/de0112_100000.png,train,wilddash
WildDash2/images/de0113_100000.jpg,WildDash2/labels/de0113_100000.png,train,wilddash
WildDash2/images/de0114_100000.jpg,WildDash2/labels/de0114_100000.png,train,wilddash
WildDash2/images/de0115_100000.jpg,WildDash2/labels/de0115_100000.png,train,wilddash
WildDash2/images/de0116_100000.jpg,WildDash2/labels/de0116_100000.png,train,wilddash
WildDash2/images/de0117_100000.jpg,WildDash2/labels/de0117_100000.png,train,wilddash
WildDash2/images/de0118_100000.jpg,WildDash2/labels/de0118_100000.png,train,wilddash
WildDash2/images/de0119_100000.jpg,WildDash2/labels/de0119_100000.png,train,wilddash
WildDash2/images/de0120_100000.jpg,WildDash2/labels/de0120_100000.png,train,wilddash
WildDash2/images/de0121_100000.jpg,WildDash2/labels/de0121_100000.png,train,wilddash
WildDash2/images/dk0000_100000.jpg,WildDash2/labels/dk0000_100000.png,train,wilddash
WildDash2/images/dk0001_100000.jpg,WildDash2/labels/dk0001_100000.png,train,wilddash
WildDash2/images/dk0002_100000.jpg,WildDash2/labels/dk0002_100000.png,train,wilddash
WildDash2/images/dk0003_100000.jpg,WildDash2/labels/dk0003_100000.png,train,wilddash
WildDash2/images/dk0004_100000.jpg,WildDash2/labels/dk0004_100000.png,train,wilddash
WildDash2/images/dk0005_100000.jpg,WildDash2/labels/dk0005_100000.png,train,wilddash
WildDash2/images/dk0006_100000.jpg,WildDash2/labels/dk0006_100000.png,train,wilddash
WildDash2/images/dm0000_100000.jpg,WildDash2/labels/dm0000_100000.png,train,wilddash
WildDash2/images/dm0001_100000.jpg,WildDash2/labels/dm0001_100000.png,train,wilddash
WildDash2/images/dm0002_100000.jpg,WildDash2/labels/dm0002_100000.png,train,wilddash
WildDash2/images/do0000_100000.jpg,WildDash2/labels/do0000_100000.png,train,wilddash
WildDash2/images/do0001_100000.jpg,WildDash2/labels/do0001_100000.png,train,wilddash
WildDash2/images/do0002_100000.jpg,WildDash2/labels/do0002_100000.png,train,wilddash
WildDash2/images/do0003_100000.jpg,WildDash2/labels/do0003_100000.png,train,wilddash
WildDash2/images/do0004_100000.jpg,WildDash2/labels/do0004_100000.png,train,wilddash
WildDash2/images/do0005_100000.jpg,WildDash2/labels/do0005_100000.png,train,wilddash
WildDash2/images/do0006_100000.jpg,WildDash2/labels/do0006_100000.png,train,wilddash
WildDash2/images/do0007_100000.jpg,WildDash2/labels/do0007_100000.png,train,wilddash
WildDash2/images/do0008_100000.jpg,WildDash2/labels/do0008_100000.png,train,wilddash
WildDash2/images/do0009_100000.jpg,WildDash2/labels/do0009_100000.png,train,wilddash
WildDash2/images/do0010_100000.jpg,WildDash2/labels/do0010_100000.png,train,wilddash
WildDash2/images/do0011_100000.jpg,WildDash2/labels/do0011_100000.png,train,wilddash
WildDash2/images/do0012_100000.jpg,WildDash2/labels/do0012_100000.png,train,wilddash
WildDash2/images/do0013_100000.jpg,WildDash2/labels/do0013_100000.png,train,wilddash
WildDash2/images/do0014_100000.jpg,WildDash2/labels/do0014_100000.png,train,wilddash
WildDash2/images/do0015_100000.jpg,WildDash2/labels/do0015_100000.png,train,wilddash
WildDash2/images/do0016_100000.jpg,WildDash2/labels/do0016_100000.png,train,wilddash
WildDash2/images/do0017_100000.jpg,WildDash2/labels/do0017_100000.png,train,wilddash
WildDash2/images/do0018_100000.jpg,WildDash2/labels/do0018_100000.png,train,wilddash
WildDash2/images/do0019_100000.jpg,WildDash2/labels/do0019_100000.png,train,wilddash
WildDash2/images/dz0000_100000.jpg,WildDash2/labels/dz0000_100000.png,train,wilddash
WildDash2/images/dz0001_100000.jpg,WildDash2/labels/dz0001_100000.png,train,wilddash
WildDash2/images/dz0002_100000.jpg,WildDash2/labels/dz0002_100000.png,train,wilddash
WildDash2/images/dz0003_100000.jpg,WildDash2/labels/dz0003_100000.png,train,wilddash
WildDash2/images/dz0004_100000.jpg,WildDash2/labels/dz0004_100000.png,train,wilddash
WildDash2/images/dz0005_100000.jpg,WildDash2/labels/dz0005_100000.png,train,wilddash
WildDash2/images/dz0006_100000.jpg,WildDash2/labels/dz0006_100000.png,train,wilddash
WildDash2/images/dz0007_100000.jpg,WildDash2/labels/dz0007_100000.png,train,wilddash
WildDash2/images/dz0008_100000.jpg,WildDash2/labels/dz0008_100000.png,train,wilddash
WildDash2/images/dz0009_100000.jpg,WildDash2/labels/dz0009_100000.png,train,wilddash
WildDash2/images/dz0010_100000.jpg,WildDash2/labels/dz0010_100000.png,train,wilddash
WildDash2/images/dz0011_100000.jpg,WildDash2/labels/dz0011_100000.png,train,wilddash
WildDash2/images/dz0012_100000.jpg,WildDash2/labels/dz0012_100000.png,train,wilddash
WildDash2/images/dz0013_100000.jpg,WildDash2/labels/dz0013_100000.png,train,wilddash
WildDash2/images/dz0014_100000.jpg,WildDash2/labels/dz0014_100000.png,train,wilddash
WildDash2/images/dz0015_100000.jpg,WildDash2/labels/dz0015_100000.png,train,wilddash
WildDash2/images/dz0016_100000.jpg,WildDash2/labels/dz0016_100000.png,train,wilddash
WildDash2/images/dz0017_100000.jpg,WildDash2/labels/dz0017_100000.png,train,wilddash
WildDash2/images/dz0018_100000.jpg,WildDash2/labels/dz0018_100000.png,train,wilddash
WildDash2/images/ec0000_100000.jpg,WildDash2/labels/ec0000_100000.png,train,wilddash
WildDash2/images/ec0001_100000.jpg,WildDash2/labels/ec0001_100000.png,train,wilddash
WildDash2/images/ec0002_100000.jpg,WildDash2/labels/ec0002_100000.png,train,wilddash
WildDash2/images/ec0003_100000.jpg,WildDash2/labels/ec0003_100000.png,train,wilddash
WildDash2/images/ec0004_100000.jpg,WildDash2/labels/ec0004_100000.png,train,wilddash
WildDash2/images/ec0005_100000.jpg,WildDash2/labels/ec0005_100000.png,train,wilddash
WildDash2/images/ec0006_100000.jpg,WildDash2/labels/ec0006_100000.png,train,wilddash
WildDash2/images/ec0007_100000.jpg,WildDash2/labels/ec0007_100000.png,train,wilddash
WildDash2/images/ec0008_100000.jpg,WildDash2/labels/ec0008_100000.png,train,wilddash
WildDash2/images/ee0000_100000.jpg,WildDash2/labels/ee0000_100000.png,train,wilddash
WildDash2/images/ee0001_100000.jpg,WildDash2/labels/ee0001_100000.png,train,wilddash
WildDash2/images/ee0002_100000.jpg,WildDash2/labels/ee0002_100000.png,train,wilddash
WildDash2/images/ee0003_100000.jpg,WildDash2/labels/ee0003_100000.png,train,wilddash
WildDash2/images/ee0004_100000.jpg,WildDash2/labels/ee0004_100000.png,train,wilddash
WildDash2/images/ee0005_100000.jpg,WildDash2/labels/ee0005_100000.png,train,wilddash
WildDash2/images/ee0006_100000.jpg,WildDash2/labels/ee0006_100000.png,train,wilddash
WildDash2/images/ee0007_100000.jpg,WildDash2/labels/ee0007_100000.png,train,wilddash
WildDash2/images/ee0008_100000.jpg,WildDash2/labels/ee0008_100000.png,train,wilddash
WildDash2/images/ee0009_100000.jpg,WildDash2/labels/ee0009_100000.png,train,wilddash
WildDash2/images/ee0010_100000.jpg,WildDash2/labels/ee0010_100000.png,train,wilddash
WildDash2/images/ee0011_100000.jpg,WildDash2/labels/ee0011_100000.png,train,wilddash
WildDash2/images/ee0012_100000.jpg,WildDash2/labels/ee0012_100000.png,train,wilddash
WildDash2/images/ee0013_100000.jpg,WildDash2/labels/ee0013_100000.png,train,wilddash
WildDash2/images/ee0014_100000.jpg,WildDash2/labels/ee0014_100000.png,train,wilddash
WildDash2/images/ee0015_100000.jpg,WildDash2/labels/ee0015_100000.png,train,wilddash
WildDash2/images/ee0016_100000.jpg,WildDash2/labels/ee0016_100000.png,train,wilddash
WildDash2/images/ee0017_100000.jpg,WildDash2/labels/ee0017_100000.png,train,wilddash
WildDash2/images/ee0018_100000.jpg,WildDash2/labels/ee0018_100000.png,train,wilddash
WildDash2/images/ee0019_100000.jpg,WildDash2/labels/ee0019_100000.png,train,wilddash
WildDash2/images/ee0020_100000.jpg,WildDash2/labels/ee0020_100000.png,train,wilddash
WildDash2/images/ee0021_100000.jpg,WildDash2/labels/ee0021_100000.png,train,wilddash
WildDash2/images/ee0022_100000.jpg,WildDash2/labels/ee0022_100000.png,train,wilddash
WildDash2/images/ee0023_100000.jpg,WildDash2/labels/ee0023_100000.png,train,wilddash
WildDash2/images/ee0024_100000.jpg,WildDash2/labels/ee0024_100000.png,train,wilddash
WildDash2/images/ee0025_100000.jpg,WildDash2/labels/ee0025_100000.png,train,wilddash
WildDash2/images/ee0026_100000.jpg,WildDash2/labels/ee0026_100000.png,train,wilddash
WildDash2/images/ee0027_100000.jpg,WildDash2/labels/ee0027_100000.png,train,wilddash
WildDash2/images/ee0028_100000.jpg,WildDash2/labels/ee0028_100000.png,train,wilddash
WildDash2/images/ee0029_100000.jpg,WildDash2/labels/ee0029_100000.png,train,wilddash
WildDash2/images/ee0030_100000.jpg,WildDash2/labels/ee0030_100000.png,train,wilddash
WildDash2/images/ee0031_100000.jpg,WildDash2/labels/ee0031_100000.png,train,wilddash
WildDash2/images/ee0032_100000.jpg,WildDash2/labels/ee0032_100000.png,train,wilddash
WildDash2/images/ee0033_100000.jpg,WildDash2/labels/ee0033_100000.png,train,wilddash
WildDash2/images/ee0034_100000.jpg,WildDash2/labels/ee0034_100000.png,train,wilddash
WildDash2/images/ee0035_100000.jpg,WildDash2/labels/ee0035_100000.png,train,wilddash
WildDash2/images/ee0036_100000.jpg,WildDash2/labels/ee0036_100000.png,train,wilddash
WildDash2/images/ee0037_100000.jpg,WildDash2/labels/ee0037_100000.png,train,wilddash
WildDash2/images/ee0038_100000.jpg,WildDash2/labels/ee0038_100000.png,train,wilddash
WildDash2/images/ee0039_100000.jpg,WildDash2/labels/ee0039_100000.png,train,wilddash
WildDash2/images/ee0040_100000.jpg,WildDash2/labels/ee0040_100000.png,train,wilddash
WildDash2/images/ee0041_100000.jpg,WildDash2/labels/ee0041_100000.png,train,wilddash
WildDash2/images/ee0042_100000.jpg,WildDash2/labels/ee0042_100000.png,train,wilddash
WildDash2/images/ee0043_100000.jpg,WildDash2/labels/ee0043_100000.png,train,wilddash
WildDash2/images/ee0044_100000.jpg,WildDash2/labels/ee0044_100000.png,train,wilddash
WildDash2/images/ee0045_100000.jpg,WildDash2/labels/ee0045_100000.png,train,wilddash
WildDash2/images/ee0046_100000.jpg,WildDash2/labels/ee0046_100000.png,train,wilddash
WildDash2/images/ee0047_100000.jpg,WildDash2/labels/ee0047_100000.png,train,wilddash
WildDash2/images/ee0048_100000.jpg,WildDash2/labels/ee0048_100000.png,train,wilddash
WildDash2/images/eg0000_100000.jpg,WildDash2/labels/eg0000_100000.png,train,wilddash
WildDash2/images/eg0001_100000.jpg,WildDash2/labels/eg0001_100000.png,train,wilddash
